spectrum_id,spectrum,category,wavenumbers,snr,resolution,artifacts
RS_1522,"[3.40297758e-01 3.40961890e-01 3.39841272e-01 ... 7.37981993e-05
 3.74791427e-05 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],53.305159869091455,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1523,[0.11079163 0.10957802 0.10944064 ... 0.29383242 0.29403947 0.29499515],biological,[ 100  102  104 ... 3194 3196 3198],58.19582347460806,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1524,[0.         0.00066522 0.0007016  ... 0.02429684 0.02474439 0.02419216],biological,[ 100  102  104 ... 3194 3196 3198],56.926105356552206,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1525,[0.         0.00025436 0.00022634 ... 0.19626254 0.19629    0.19707283],biological,[ 100  102  104 ... 3194 3196 3198],77.01410522869926,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1526,[0.00014104 0.         0.00149993 ... 0.08078925 0.0801846  0.08210253],biological,[ 100  102  104 ... 3194 3196 3198],43.05204457491477,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1527,[0.00301408 0.00966234 0.00450284 ... 0.27774783 0.26840027 0.27471577],biological,[ 100  102  104 ... 3194 3196 3198],32.19049970702571,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1528,[0.12497535 0.12533233 0.12422999 ... 0.00083347 0.00097068 0.00082695],biological,[ 100  102  104 ... 3194 3196 3198],48.948592321851265,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1529,[0.16890574 0.17239265 0.17343905 ... 0.00546331 0.00547225 0.00136387],biological,[ 100  102  104 ... 3194 3196 3198],39.651613976295,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1530,[0.17551835 0.15706533 0.17235683 ... 0.07139262 0.05908977 0.05135673],biological,[ 100  102  104 ... 3194 3196 3198],13.918273142578375,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1531,[0.12230244 0.12243358 0.12209756 ... 0.07482001 0.07473798 0.07487374],biological,[ 100  102  104 ... 3194 3196 3198],73.49991995108294,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1532,[0.23216881 0.23926442 0.23877595 ... 0.10258647 0.08522958 0.09569358],biological,[ 100  102  104 ... 3194 3196 3198],16.960632818410716,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1533,[0.14771097 0.14171204 0.13263089 ... 0.01484239 0.         0.00427865],biological,[ 100  102  104 ... 3194 3196 3198],41.28555399355743,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1534,"[3.68755461e-01 3.68576924e-01 3.68085277e-01 ... 3.71818248e-04
 0.00000000e+00 3.12896011e-04]",biological,[ 100  102  104 ... 3194 3196 3198],75.00656969378196,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1535,[0.23739788 0.21381721 0.24367026 ... 0.05888854 0.06023197 0.05274937],biological,[ 100  102  104 ... 3194 3196 3198],17.296295982219984,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1536,[0.00363605 0.00371403 0.00331926 ... 0.07361555 0.07183006 0.07294411],biological,[ 100  102  104 ... 3194 3196 3198],38.12415638644012,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1537,[0.13791593 0.13793784 0.13835777 ... 0.00095858 0.00042943 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],72.84179241104478,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1538,[0.13431337 0.13098884 0.13605451 ... 0.23800135 0.23344576 0.23634429],biological,[ 100  102  104 ... 3194 3196 3198],30.994641540963364,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1539,[0.45390714 0.45345334 0.45300265 ... 0.16338886 0.16360125 0.1659463 ],biological,[ 100  102  104 ... 3194 3196 3198],48.7441936384509,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1540,[0.00012165 0.00032782 0.00042689 ... 0.03241079 0.03250185 0.03348753],biological,[ 100  102  104 ... 3194 3196 3198],51.06303979196695,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1541,[0.07435757 0.07355116 0.07371181 ... 0.00090367 0.00119669 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],53.389703637771284,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1542,[0.2483471  0.24990364 0.24890936 ... 0.00094179 0.00181469 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],43.869970494060446,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1543,[0.09361297 0.21808922 0.12648484 ... 0.2074732  0.20034698 0.23568263],biological,[ 100  102  104 ... 3194 3196 3198],10.312706652398134,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1544,[0.29379485 0.29310868 0.29250835 ... 0.0274007  0.02755196 0.02779917],biological,[ 100  102  104 ... 3194 3196 3198],69.60085222397328,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1545,[0.         0.00252072 0.00148646 ... 0.20160395 0.2033607  0.20274099],biological,[ 100  102  104 ... 3194 3196 3198],36.04259626766472,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1546,[0.00018913 0.         0.00051022 ... 0.06072874 0.0609575  0.06093092],biological,[ 100  102  104 ... 3194 3196 3198],70.3922928827006,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1547,[0.00356917 0.00341313 0.00295508 ... 0.14756867 0.14851951 0.14768186],biological,[ 100  102  104 ... 3194 3196 3198],37.125249608131796,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1548,"[0.00000000e+00 3.28897399e-04 8.97978872e-05 ... 3.90559378e-02
 3.90613322e-02 3.89209488e-02]",biological,[ 100  102  104 ... 3194 3196 3198],72.77681383968081,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1549,[0.05673675 0.05656754 0.0561737  ... 0.02537308 0.02518017 0.02531597],biological,[ 100  102  104 ... 3194 3196 3198],69.1557640472992,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1550,"[4.12391068e-04 3.78822659e-05 9.43467237e-05 ... 2.15765519e-01
 2.16801473e-01 2.16244658e-01]",biological,[ 100  102  104 ... 3194 3196 3198],49.16752384956962,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1551,[0.23842099 0.19124642 0.18280291 ... 0.06130642 0.0098729  0.01919307],biological,[ 100  102  104 ... 3194 3196 3198],14.51100735102145,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1552,[0.16736386 0.16696671 0.16714855 ... 0.00021488 0.00033873 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],67.05180837152359,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1553,[0.14004141 0.14256    0.14037443 ... 0.55385264 0.55421473 0.5552974 ],biological,[ 100  102  104 ... 3194 3196 3198],54.18371748202908,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1554,[0.15638749 0.15590556 0.15558876 ... 0.15203185 0.15239477 0.15303391],biological,[ 100  102  104 ... 3194 3196 3198],78.12714403670721,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1555,[0.         0.00054546 0.00100069 ... 0.02397816 0.02379615 0.02326561],biological,[ 100  102  104 ... 3194 3196 3198],69.17497725425284,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1556,[0.35775771 0.35738747 0.35674049 ... 0.02259392 0.0227023  0.02297472],biological,[ 100  102  104 ... 3194 3196 3198],72.41799826956144,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1557,[0.24326179 0.51645181 0.38828805 ... 0.63577717 0.51899891 0.50407915],biological,[ 100  102  104 ... 3194 3196 3198],6.394445328289851,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1558,[0.21263998 0.21256044 0.21235264 ... 0.01622798 0.01612031 0.01632518],biological,[ 100  102  104 ... 3194 3196 3198],77.43589697724782,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1559,"[1.52219030e-01 1.51736174e-01 1.52402738e-01 ... 1.22320296e-04
 2.43997035e-04 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],55.770985871699736,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1560,[0.24082394 0.24123539 0.24125419 ... 0.0012868  0.00065351 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],70.46687874906475,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1561,[0.10326177 0.10168587 0.10507772 ... 0.03102966 0.04074593 0.0920811 ],biological,[ 100  102  104 ... 3194 3196 3198],17.80208113265666,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1562,[0.2044446  0.25782674 0.22569851 ... 0.23732679 0.33178849 0.27101362],biological,[ 100  102  104 ... 3194 3196 3198],24.973085586891475,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1563,[0.53469048 0.53377846 0.5337657  ... 0.57419785 0.57941888 0.57751816],biological,[ 100  102  104 ... 3194 3196 3198],46.20390464438946,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1564,[0.14248556 0.14335035 0.14348076 ... 0.00115419 0.00072596 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],77.10747183157189,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1565,[0.00057878 0.00070756 0.         ... 0.24739359 0.24725246 0.24819992],biological,[ 100  102  104 ... 3194 3196 3198],58.134335913488385,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1566,[0.         0.00067963 0.00145007 ... 0.2345345  0.23393472 0.23523783],biological,[ 100  102  104 ... 3194 3196 3198],55.90794956886228,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1567,[0.12853748 0.12859144 0.12881696 ... 0.00090288 0.00054619 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],79.73944017838757,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1568,[0.17193264 0.15070657 0.15420823 ... 0.06077503 0.04360131 0.05097525],biological,[ 100  102  104 ... 3194 3196 3198],25.511512496068704,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1569,[0.0179569  0.02649226 0.03419245 ... 0.02186069 0.01183255 0.01165352],biological,[ 100  102  104 ... 3194 3196 3198],29.665941867287152,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1570,[0.07185601 0.07204891 0.07547947 ... 0.00909217 0.         0.00323627],biological,[ 100  102  104 ... 3194 3196 3198],31.957540604932976,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1571,[0.09907554 0.09518124 0.08918994 ... 0.48565169 0.45663805 0.49038045],biological,[ 100  102  104 ... 3194 3196 3198],27.45403615713089,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1572,[0.19621821 0.37241048 0.25297194 ... 0.38763834 0.31335045 0.29909039],biological,[ 100  102  104 ... 3194 3196 3198],5.4774684804119165,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1573,[0.32504599 0.2654215  0.28444279 ... 0.21377923 0.27740214 0.38374293],biological,[ 100  102  104 ... 3194 3196 3198],8.915285290943729,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1574,[0.10768793 0.1262184  0.11731719 ... 0.02313402 0.04169623 0.04332489],biological,[ 100  102  104 ... 3194 3196 3198],29.4014518107454,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1575,"[5.95051619e-03 5.48443135e-03 4.88305043e-03 ... 3.74671722e-04
 1.88457015e-03 8.27467202e-05]",biological,[ 100  102  104 ... 3194 3196 3198],46.021378545400445,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1576,[0.00949656 0.01139543 0.00256283 ... 0.12853758 0.12205754 0.12187814],biological,[ 100  102  104 ... 3194 3196 3198],39.72622868431482,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1577,[0.2212538  0.2351962  0.23831787 ... 0.05327284 0.03917214 0.03830543],biological,[ 100  102  104 ... 3194 3196 3198],21.02697687399881,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1578,[0.28453385 0.28379863 0.28276279 ... 0.12703981 0.12890312 0.13201491],biological,[ 100  102  104 ... 3194 3196 3198],47.63879495389125,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1579,"[1.56179592e-04 6.13931381e-04 1.23310048e-04 ... 1.35222100e-01
 1.33853917e-01 1.31721968e-01]",biological,[ 100  102  104 ... 3194 3196 3198],32.599388890821515,2,"{'cosmic_spike': True, 'fluorescence': True}"
RS_1580,"[1.32992673e-01 1.33522788e-01 1.33576486e-01 ... 7.05365285e-04
 1.33194022e-04 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],69.8362678526388,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1581,[0.33278959 0.26329895 0.25478811 ... 0.09748736 0.10887634 0.23551688],biological,[ 100  102  104 ... 3194 3196 3198],6.473381195368245,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1582,[0.21561416 0.21536222 0.21536239 ... 0.00056272 0.00030664 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],59.357202291189964,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1583,[0.01370306 0.0185568  0.01037726 ... 0.10751967 0.1122211  0.0884396 ],biological,[ 100  102  104 ... 3194 3196 3198],28.332935100027235,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1584,[0.01865188 0.01112263 0.02553599 ... 0.48004209 0.49263668 0.48841424],biological,[ 100  102  104 ... 3194 3196 3198],23.332545312010264,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1585,[0.00871282 0.00720893 0.00216953 ... 0.05266386 0.05547267 0.05356762],biological,[ 100  102  104 ... 3194 3196 3198],37.19389617642014,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1586,[0.15366111 0.151018   0.12718353 ... 0.12515103 0.14729049 0.13034084],biological,[ 100  102  104 ... 3194 3196 3198],29.995562667252187,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1587,[0.32911483 0.36137788 0.24417135 ... 0.078178   0.08264446 0.01480515],biological,[ 100  102  104 ... 3194 3196 3198],10.929600557958045,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1588,[0.15232195 0.15198631 0.15288301 ... 0.00081757 0.00052611 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],54.659283708604235,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1589,"[2.96179616e-04 2.91709845e-04 1.96231120e-04 ... 3.52272647e-01
 3.53071351e-01 3.53635185e-01]",biological,[ 100  102  104 ... 3194 3196 3198],63.2311108473935,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1590,[0.26209954 0.26218006 0.2618934  ... 0.02769178 0.02800071 0.02790608],biological,[ 100  102  104 ... 3194 3196 3198],76.34556257413942,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1591,[0.07799159 0.09130704 0.07270662 ... 0.01975773 0.01130076 0.06016432],biological,[ 100  102  104 ... 3194 3196 3198],24.81680043063844,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1592,[0.00146989 0.00214798 0.00229292 ... 0.19397318 0.19398098 0.19431509],biological,[ 100  102  104 ... 3194 3196 3198],54.21203318710153,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1593,[0.19126847 0.16548152 0.16698587 ... 0.11429657 0.08335095 0.0479498 ],biological,[ 100  102  104 ... 3194 3196 3198],19.60225427808924,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1594,"[1.23119128e-01 1.23320944e-01 1.23598279e-01 ... 7.04328283e-04
 1.11962060e-04 0.00000000e+00]",biological,[ 100  102  104 ... 3194 3196 3198],55.67629848637693,2,"{'cosmic_spike': True, 'fluorescence': True}"
RS_1595,[0.22990929 0.09652371 0.07753858 ... 0.25305476 0.22324014 0.14178894],biological,[ 100  102  104 ... 3194 3196 3198],10.771781032680252,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1596,[0.20943312 0.16783768 0.13854021 ... 0.23241927 0.24513934 0.35416944],biological,[ 100  102  104 ... 3194 3196 3198],6.6024065703510555,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1597,[0.10465116 0.1049892  0.10568479 ... 0.00104413 0.0004657  0.        ],biological,[ 100  102  104 ... 3194 3196 3198],70.74568977280961,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1598,"[1.45161727e-01 1.44964917e-01 1.44769120e-01 ... 1.06617212e-04
 0.00000000e+00 1.42102533e-04]",biological,[ 100  102  104 ... 3194 3196 3198],72.88273064262664,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1599,[0.19001855 0.19053266 0.18993718 ... 0.00110959 0.         0.00089146],biological,[ 100  102  104 ... 3194 3196 3198],52.18279163252979,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1600,[0.00014875 0.00012285 0.         ... 0.00842154 0.00825079 0.00829289],biological,[ 100  102  104 ... 3194 3196 3198],65.2074927309822,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1601,[0.17750123 0.17737932 0.17625923 ... 0.11494444 0.11561312 0.11552477],biological,[ 100  102  104 ... 3194 3196 3198],61.40893914289603,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1602,[0.14272161 0.14113926 0.14047504 ... 0.06965681 0.07174873 0.07384784],biological,[ 100  102  104 ... 3194 3196 3198],38.333993556069785,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1603,[0.         0.0005021  0.00126516 ... 0.14736255 0.14671195 0.14738576],biological,[ 100  102  104 ... 3194 3196 3198],56.60099374210213,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1604,[0.01105607 0.02716337 0.02708369 ... 0.17517461 0.18945905 0.18642076],biological,[ 100  102  104 ... 3194 3196 3198],23.077186124598988,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1605,"[0.00000000e+00 2.56115890e-05 7.15548131e-04 ... 1.91731396e-01
 1.91433414e-01 1.91174767e-01]",biological,[ 100  102  104 ... 3194 3196 3198],64.34150739449447,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1606,[0.00693268 0.00180895 0.00888105 ... 0.15884369 0.16497629 0.17000452],biological,[ 100  102  104 ... 3194 3196 3198],33.72870178520207,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1607,[0.00064352 0.         0.00104305 ... 0.22579158 0.22652645 0.22689993],biological,[ 100  102  104 ... 3194 3196 3198],47.14335667643146,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1608,[0.09919494 0.09764875 0.09869849 ... 0.1652635  0.16518524 0.16594505],biological,[ 100  102  104 ... 3194 3196 3198],55.52295928083022,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1609,[0.         0.00090248 0.00131128 ... 0.36165038 0.36202419 0.36238736],biological,[ 100  102  104 ... 3194 3196 3198],51.755069189316124,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1610,[0.09117883 0.09170896 0.09056886 ... 0.2456852  0.24724669 0.24728849],biological,[ 100  102  104 ... 3194 3196 3198],48.76302479832612,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1611,[0.16097608 0.16063563 0.16032433 ... 0.00853738 0.00872453 0.00890669],biological,[ 100  102  104 ... 3194 3196 3198],63.878530207360164,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1612,[0.00192646 0.         0.00149834 ... 0.0034808  0.0060332  0.00232474],biological,[ 100  102  104 ... 3194 3196 3198],42.51847610952057,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1613,[0.26144477 0.18414812 0.18993995 ... 0.13096113 0.16139348 0.06919692],biological,[ 100  102  104 ... 3194 3196 3198],10.392944556965437,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1614,[0.         0.00076282 0.00130663 ... 0.15120898 0.15091482 0.15105742],biological,[ 100  102  104 ... 3194 3196 3198],67.69116473355152,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1615,[0.00690932 0.01735777 0.01003833 ... 0.03847003 0.03884714 0.04681016],biological,[ 100  102  104 ... 3194 3196 3198],30.86809986125564,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1616,[0.28430637 0.28441253 0.28447715 ... 0.00051152 0.00049329 0.        ],biological,[ 100  102  104 ... 3194 3196 3198],74.91139717097536,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1617,"[0.00000000e+00 3.44516059e-05 3.01454872e-04 ... 9.32291819e-03
 9.18578816e-03 9.02620099e-03]",biological,[ 100  102  104 ... 3194 3196 3198],64.3714249628998,2,"{'cosmic_spike': False, 'fluorescence': False}"
